part,code,title,action,priority,title_policy,issue,required_correction,source_width,source_height,workpack_source,output_filename,input_abs,output_abs,rework_abs,batch,작업상태,1차검수,2차검수,비고
5,P5-F53,정보보호 제품인증 의사결정,전면 재생성,A,내부 전체 제목·그림 코드 금지,중앙에 시험 강조점 박스가 있고 조직 인증/제품 인증 비교가 과밀함. 시험 문구 없이 평가대상 차이를 정리해야 함.,"시험 강조 문구 없이 조직 인증과 제품 인증을 좌우 비교한다. 조직 인증은 ISMS/ISMS-P, 조직 전체 또는 특정 서비스 범위, 관리적·물리적·기술적 보호조치 운영, 내부 지침·정책·활동 이력·점검 기록을 표시한다. 제품 인증은 CC/암호모듈/특정제도, 제품 기능 단위 또는 통합 제품, 설계·구현·취약점 점검 및 검증, 제품 명세서·보안목표명세서(ST)·평가보고서를 표시한다. 두 대상을 혼동하지 말 것.",1600,893,01_전면재생성/Part5/P5-F53.png,P5-F53.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\01_전면재생성\Part5\P5-F53.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part5\P5-F53.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part5\P5-F53.png,06,완료,통과,대기,"조직 인증과 제품 인증의 범위, 평가대상, 인증근거 차이가 명확하고 시험 강조 문구 없음."
5,P5-F54,사이버 윤리 전체 지도,전면 재생성,A,내부 전체 제목·그림 코드 금지,사이버 윤리 항목 설명에 깨진 한글과 부정확한 문장이 많음. 책임·존중·공정·프라이버시 등 핵심 원칙 재작성 필요.,"전체 제목 없이 중앙에 온라인 행위 판단을 두고 책임, 존중, 공정, 안전, 프라이버시, 지식재산 원칙을 방사형으로 구성한다. 하단에는 '합법이라고 항상 윤리적인 것은 아니며, 표현의 자유와 타인의 권리를 함께 고려한다.'를 표시한다. 깨진 한글, 의미 없는 문장, 시험 문구 금지.",1600,893,01_전면재생성/Part5/P5-F54.png,P5-F54.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\01_전면재생성\Part5\P5-F54.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part5\P5-F54.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part5\P5-F54.png,06,완료,통과,대기,디지털 시민의 책임·존중·공정·안전·프라이버시·지식재산 원칙과 윤리 판단 문구가 정확함.
5,P5-F55,디지털 시민의 책임,전면 재생성,A,내부 전체 제목·그림 코드 금지,여러 설명 문구가 깨져 있고 시험 강조 박스가 남아 있음. 게시 전 점검-게시-확산-피해대응 흐름을 정확히 정리해야 함.,"전체 제목과 시험 강조 박스 없이 디지털 시민의 책임 흐름을 표시한다. 게시 전 점검, 동의·프라이버시 확인, 출처·저작권 확인, 게시, 빠른 확산·검색 가능·장기 잔존, 문제 발생 시 증거 보존·신고·정정/삭제·피해자 보호를 정확히 연결한다. '익명성은 책임을 없애지 않는다.'를 짧게 표시한다.",1600,893,01_전면재생성/Part5/P5-F55.png,P5-F55.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\01_전면재생성\Part5\P5-F55.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part5\P5-F55.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part5\P5-F55.png,06,완료,통과,대기,"게시 전 점검, 게시, 타인 확산, 문제 발생 시 대응과 익명성 책임 문구가 정확함."
5,P5-F64,국내 정보보호 법제 지도,전면 재생성,A,내부 전체 제목·그림 코드 금지,상단 전체 제목과 일부 영어 오탈자가 남아 있음. 법률별 보호대상·목적 차이를 제목 없이 명확히 표시해야 함.,"전체 제목 없이 국내 정보보호 법제를 법률별 보호대상·목적 차이 중심으로 지도화한다. 정보통신망법은 망 안정성·침해행위·악성프로그램·스팸, 정보통신기반보호법은 주요정보통신기반시설 지정·보호, 전자서명법은 전자서명·인증서비스 신뢰, 개인정보보호법은 개인정보 처리와 정보주체 권리, 저작권법은 디지털 저작물, 정보보호산업법은 정보보호 산업 진흥을 표시한다. 영어 오탈자와 상단 제목 금지.",1600,893,01_전면재생성/Part5/P5-F64.png,P5-F64.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\01_전면재생성\Part5\P5-F64.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part5\P5-F64.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part5\P5-F64.png,06,완료,통과,대기,국내 정보보호 관련 법률별 보호대상과 목적 차이가 정확하며 영어 오탈자·전체 제목 없음.
5,P5-F68,주요정보통신기반시설 보호체계,전면 재생성,A,내부 전체 제목·그림 코드 금지,상단 전체 제목과 하단 그림 코드가 남아 있음. 위원회-관계 중앙행정기관-관리기관-전문기관 역할 흐름만 표시해야 함.,"전체 제목과 그림 코드 없이 주요정보통신기반시설 보호체계의 역할 흐름만 표시한다. 정보통신기반보호위원회는 정책·조정 및 심의·의결, 관계 중앙행정기관은 지정·감독·지원, 관리기관은 취약점 분석·평가와 보호대책 수립·이행, 전문기관은 기술지원과 취약점 분석평가 지원으로 구성한다. 보호지침·지침, 감독 및 지원, 기술지원 요청·결과 화살표를 명확히 표시한다.",1600,893,01_전면재생성/Part5/P5-F68.png,P5-F68.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\01_전면재생성\Part5\P5-F68.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part5\P5-F68.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part5\P5-F68.png,06,완료,통과,대기,"위원회, 관계 중앙행정기관, 관리기관, 전문기관의 역할과 지침·지원 흐름이 명확함. 그림 코드 없음."
5,P5-F73,전자서명법 현재와 역사,전면 재생성,A,내부 전체 제목·그림 코드 금지,전자서명법 개정 전후 구조는 좋지만 하단에 시험 문제 언급이 남아 있음. 시험 문구 없이 현재 제도와 과거 용어 구분만 표시해야 함.,"전체 제목과 시험 문구 없이 전자서명법 개정 전후를 좌우 비교한다. 개정 전은 공인인증서·공인인증기관·공인전자서명 중심, 개정 후는 전자서명인증사업자, 평가기관 인정·공표, 다양한 전자서명수단의 경쟁, 모든 전자서명의 동등한 법적 효력을 표시한다. 하단에는 과거 기술 표현과 현행 제도 용어 구분만 짧게 표시한다.",1600,893,01_전면재생성/Part5/P5-F73.png,P5-F73.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\01_전면재생성\Part5\P5-F73.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part5\P5-F73.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part5\P5-F73.png,07,완료,통과,대기,"전자서명법 개정 전후, 전자서명인증사업자, 평가·인정, 동등한 법적 효력과 과거/현행 용어 구분이 명확함."
5,P5-F74,개인정보 보호법 전체 지도,전면 재생성,A,내부 전체 제목·그림 코드 금지,개념 구조·수치·화살표 또는 한글 손상이 있어 전면 재생성이 필요하다.,통합 가이드의 `P5-F74` 상세 지침과 허용 텍스트를 그대로 적용.,1600,893,01_전면재생성/Part5/P5-F74.png,P5-F74.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\01_전면재생성\Part5\P5-F74.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part5\P5-F74.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part5\P5-F74.png,07,완료,통과,대기,"개인정보보호법 처리 원칙, 생명주기, 정보주체 권리, 처리자 의무와 침해 대응 흐름이 명확함."
5,P5-F77,개인정보 처리 생명주기와 적법 근거,전면 재생성,A,내부 전체 제목·그림 코드 금지,개념 구조·수치·화살표 또는 한글 손상이 있어 전면 재생성이 필요하다.,통합 가이드의 `P5-F77` 상세 지침과 허용 텍스트를 그대로 적용.,1600,893,01_전면재생성/Part5/P5-F77.png,P5-F77.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\01_전면재생성\Part5\P5-F77.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part5\P5-F77.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part5\P5-F77.png,07,완료,통과,대기,"개인정보 처리 단계와 적법 근거, 제3자 제공, 보관·파기, 안전조치 공통 준수사항이 명확함."
5,P5-F83,개인정보 처리방침,전면 재생성,A,내부 전체 제목·그림 코드 금지,상단 시험 대비 제목이 있고 Privacy Policy 항목에 어색한 오탈자가 많음. 처리방침 필수 항목과 실제 처리 일치 원칙만 표시해야 함.,"전체 제목과 시험 대비 문구 없이 개인정보 처리방침 점검 구조를 표시한다. 처리 현황은 시스템 로그, 데이터베이스, 접근권한을 포함한다. Privacy Policy 항목에는 처리 목적, 처리 항목, 보유기간, 제3자 제공, 처리위탁, 파기, 정보주체 권리, 안전성 확보조치, 자동수집, 변경 이력을 정확히 표시한다. 처리방침은 실제 처리와 일치해야 하며 동의를 대신하지 않는다는 문구를 표시한다. 오탈자 금지.",1600,893,01_전면재생성/Part5/P5-F83.png,P5-F83.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\01_전면재생성\Part5\P5-F83.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part5\P5-F83.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part5\P5-F83.png,07,완료,통과,대기,"개인정보 처리방침 필수 기재 항목과 실제 처리 일치 확인, 동의 대체 금지 문구가 정확함."
1,P1-F24,UNIX/Linux 권한과 8진수 계산,부분 수정,B,"내부 전체 제목 1개 유지, 그림 코드 금지","상단 전체 영어 제목이 남아 있음. UNIX/Linux 권한 구조와 750 계산, 파일/디렉터리 권한 의미를 제목 없이 정리해야 함.","전체 제목 없이 UNIX/Linux 권한 문자열 구조를 표시한다. 파일 타입 1문자(-, d, l), 사용자/그룹/기타 권한 rwx, r=4 w=2 x=1, 예시 rwxr-x--- = 750을 정확히 계산한다. 파일 권한에서 r=내용 읽기, w=내용 수정, x=실행. 디렉터리 권한에서 r=목록 조회, w=파일 생성·삭제, x=진입/탐색을 표시한다.",2048,1136,02_부분수정/Part1/P1-F24.png,P1-F24.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\02_부분수정\Part1\P1-F24.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part1\P1-F24.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part1\P1-F24.png,07,완료,통과,대기,"UNIX/Linux 권한 문자열, 750 계산, 파일/디렉터리 권한 의미가 정확하고 전체 제목 없음."
1,P1-F30,이벤트 상관분석 타임라인,부분 수정,B,"내부 전체 제목 1개 유지, 그림 코드 금지",상단 전체 제목이 남아 있고 이벤트 상관분석 흐름이 희박함. 사용자·호스트·네트워크 이벤트를 시간순으로 연결해 침해 흐름을 보여야 함.,"전체 제목 없이 이벤트 상관분석 타임라인을 구성한다. 사용자, Host A, Host B, 네트워크 레인을 두고 로그인 실패, 로그인 성공, 권한 변경, 원격 실행, 중요 파일 접근, 외부 전송, 로그 삭제 이벤트를 시간순으로 연결한다. 하단에는 개별 약한 신호를 시간순으로 연결하면 계정 침해, 권한 상승, 내부 이동, 정보 유출 흐름을 볼 수 있다는 결론을 표시한다.",2048,1210,02_부분수정/Part1/P1-F30.png,P1-F30.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\02_부분수정\Part1\P1-F30.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part1\P1-F30.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part1\P1-F30.png,07,완료,통과,대기,사용자·Host A·Host B·네트워크 이벤트를 시간순으로 연결해 계정 침해부터 정보 유출까지 흐름이 명확함.
2,P2-F14,서브넷팅·CIDR·VLSM,전면 재생성,B,내부 전체 제목·그림 코드 금지,한 /24에서 /25·/26·/27이 동시에 분기하여 중첩 VLSM 배정처럼 보인다.,"`192.168.10.0/24`를 `/25`, `/26`, `/27`, 남은 `/27`로 비중첩 순차 배정. 큰 요구부터, 경계 정렬, 중첩 금지 표시.",1600,850,01_전면재생성/Part2/P2-F14.png,P2-F14.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\01_전면재생성\Part2\P2-F14.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part2\P2-F14.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part2\P2-F14.png,07,완료,통과,대기,"CIDR/VLSM에서 큰 요구부터 /25, /26, /27을 배정하고 네트워크·브로드캐스트 제외 및 중첩 금지가 명확함."
2,P2-F18,IPv6 NDP와 전환 기술,전면 재생성,B,내부 전체 제목·그림 코드 금지,RS/RA와 NS/NA의 통신 상대가 시각적으로 섞여 NDP 기능이 모호하다.,"호스트↔라우터 `RS/RA`, 호스트↔이웃 `NS/NA`, `DAD`를 분리. 하단은 Dual Stack/Tunneling/Translation을 별도 패널로 유지.",1600,850,01_전면재생성/Part2/P2-F18.png,P2-F18.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\01_전면재생성\Part2\P2-F18.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part2\P2-F18.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part2\P2-F18.png,07,완료,통과,대기,"IPv6 NDP 기능과 Dual Stack, Tunneling, NAT64/DNS64 전환 방식이 명확함."
2,P2-F21,ICMP·IGMP와 전송 범위,부분 수정,B,내부 전체 제목·그림 코드 금지,ping·traceroute 설명이 IGMP 영역에 들어가 있고 Anycast를 지리적으로 가장 가까운 노드처럼 단정한다.,ping·traceroute 설명을 ICMP 영역으로 이동. Anycast는 `동일 주소를 광고한 노드 중 라우팅상 가까운/최적 1곳`으로 교체.,1600,850,02_부분수정/Part2/P2-F21.png,P2-F21.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\02_부분수정\Part2\P2-F21.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part2\P2-F21.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part2\P2-F21.png,07,완료,통과,대기,"ICMP 주요 메시지, IGMP 멀티캐스트 그룹 관리, Unicast/Broadcast/Multicast/Anycast 전송 범위가 명확함."
2,P2-F33,무선 공격과 대응 지도,부분 수정,B,내부 전체 제목·그림 코드 금지,KRACK·PMF·Rogue AP·Evil Twin 방어의 대응 관계가 섞여 있다.,"PMF는 deauth/disassoc 완화, WIDS/WIPS·AP inventory는 Rogue/Evil Twin, 패치·안전한 구현은 KRACK, 링크 암호화는 스니핑 완화로 정확히 연결.",1600,850,02_부분수정/Part2/P2-F33.png,P2-F33.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\02_부분수정\Part2\P2-F33.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part2\P2-F33.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part2\P2-F33.png,07,완료,통과,대기,"무선 공격 유형과 PMF, WIDS/WIPS, 패치, WPA2/WPA3, 802.1X 대응 관계가 명확함."
2,P2-F64,AH·ESP와 Transport·Tunnel 모드,부분 수정,B,내부 전체 제목·그림 코드 금지,AH가 IP 헤더 전체를 보호하는 것처럼 읽히고 Transport/Tunnel 사용 범위를 절대적으로 표현한다.,AH는 변하지 않는 IP 헤더 필드와 Payload를 인증하며 전송 중 변경되는 필드는 제외한다고 명시. Transport/Tunnel은 대표 사용 예로 표현.,1600,850,02_부분수정/Part2/P2-F64.png,P2-F64.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\02_부분수정\Part2\P2-F64.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part2\P2-F64.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part2\P2-F64.png,08,대기,,,
3,P3-F28,입력·출력·상태 경계 공격 지도,부분 수정,B,내부 전체 제목·그림 코드 금지,깨진 제목과 “특수문자 이스케이프”의 과도한 일반화가 남아 있다.,상단 깨진 제목 삭제. 해석기별 대응을 유지하고 모든 공격에 공통인 것처럼 보이는 `특수문자 이스케이프` 문구를 `문맥별 안전 API·파라미터화·출력 인코딩`으로 교체.,1800,1004,02_부분수정/Part3/P3-F28.png,P3-F28.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\02_부분수정\Part3\P3-F28.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part3\P3-F28.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part3\P3-F28.png,08,대기,,,
3,P3-F55,DB 감사·백업·복구,부분 수정,B,내부 전체 제목·그림 코드 금지,상단 잘못된 교재 제목과 “시험 주성 포인” 오탈자가 남아 있다.,상단 `정보보안 인증 교제`를 삭제하고 `시험 주성 포인`을 `시험 핵심 포인트`로 교체. 나머지 유지.,1800,1004,02_부분수정/Part3/P3-F55.png,P3-F55.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\02_부분수정\Part3\P3-F55.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part3\P3-F55.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part3\P3-F55.png,08,대기,,,
3,P3-F68,입력검증·출력인코딩·인증·세션 보안,부분 수정,B,내부 전체 제목·그림 코드 금지,깨진 제목과 일부 라벨을 정리하면 구조를 유지할 수 있다.,상단 깨진 전체 제목을 삭제하고 일부 깨진 라벨만 본문 용어에 맞게 교체. 입력검증·출력인코딩·인증·인가·세션의 구분은 유지.,1800,1004,02_부분수정/Part3/P3-F68.png,P3-F68.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\02_부분수정\Part3\P3-F68.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part3\P3-F68.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part3\P3-F68.png,08,대기,,,
4,P4-F75,서명·디지털봉투 결합 보안메시지,부분 수정,B,내부 전체 제목·그림 코드 금지,그림 내부 코드·중복 제목·지시문 또는 국소 오탈자가 남아 있다.,상단 코드·전체 제목 삭제. `시컴 포인트`를 `시험 포인트`로 교체.,1600,893,02_부분수정/Part4/P4-F75.png,P4-F75.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\02_부분수정\Part4\P4-F75.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part4\P4-F75.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part4\P4-F75.png,08,대기,,,
5,P5-F40,연계보관성 Chain of Custody,부분 수정,B,내부 전체 제목·그림 코드 금지,그림 내부 코드·중복 제목·지시문 또는 국소 오탈자가 남아 있다.,상단 코드·전체 제목과 `Only for descriptive purposes...` 지시문을 완전히 삭제. 나머지 연계보관 흐름은 유지.,1600,893,02_부분수정/Part5/P5-F40.png,P5-F40.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\02_부분수정\Part5\P5-F40.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part5\P5-F40.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part5\P5-F40.png,08,대기,,,
1,P1-F42,파일·명령 실행 취약점 비교,부분 수정,C,"내부 전체 제목 1개 유지, 그림 코드 금지",기술적으로는 대체로 맞지만 영문 소형문자가 많아 한국어 교재의 본문 크기에서 가독성이 낮다.,"구조는 유지하고 작은 영문 핵심 라벨을 `경로 조작`, `파일 포함(LFI/RFI)`, `파일 업로드`, `명령어 삽입`, `허용목록`, `기준 경로`, `비실행 저장`, `셸 호출 회피` 등으로 한국어화. 우선순위 C.",2048,1136,02_부분수정/Part1/P1-F42.png,P1-F42.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\02_부분수정\Part1\P1-F42.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part1\P1-F42.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part1\P1-F42.png,08,대기,,,
2,P2-F05,Ethernet 프레임과 MAC 주소,부분 수정,C,내부 전체 제목·그림 코드 금지,외부 캡션과 중복되는 그림 내부 전체 제목이 남아 있다.,상단 내부 전체 제목·코드만 삭제. 프레임 필드와 MAC 설명은 그대로 유지.,2816,1536,02_부분수정/Part2/P2-F05.png,P2-F05.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\02_부분수정\Part2\P2-F05.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part2\P2-F05.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part2\P2-F05.png,08,대기,,,
3,P3-F01,애플리케이션보안 출제범위 전체 지도,부분 수정,C,내부 전체 제목·그림 코드 금지,외부 캡션과 중복되는 전체 제목·코드를 제거해야 한다.,상단 전체 제목·코드만 삭제. 패널 본체 유지.,1800,1004,02_부분수정/Part3/P3-F01.png,P3-F01.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\02_부분수정\Part3\P3-F01.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part3\P3-F01.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part3\P3-F01.png,08,대기,,,
3,P3-F02,애플리케이션 신뢰경계와 데이터 흐름,부분 수정,C,내부 전체 제목·그림 코드 금지,외부 캡션과 중복되는 전체 제목·코드를 제거해야 한다.,상단 전체 제목·코드만 삭제. 패널 본체 유지.,1800,1004,02_부분수정/Part3/P3-F02.png,P3-F02.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\02_부분수정\Part3\P3-F02.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part3\P3-F02.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part3\P3-F02.png,08,대기,,,
3,P3-F03,FTP 제어 채널과 데이터 채널,부분 수정,C,내부 전체 제목·그림 코드 금지,상단 제목이 깨졌고 “디렉터리 목록 목록” 중복 문구가 있다.,상단 깨진 제목·코드를 삭제하고 `디렉터리 목록 목록`을 `디렉터리 목록`으로 교체.,1800,1004,02_부분수정/Part3/P3-F03.png,P3-F03.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\02_부분수정\Part3\P3-F03.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part3\P3-F03.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part3\P3-F03.png,09,대기,,,
3,P3-F17,메일 위협과 다층 방어,부분 수정,C,내부 전체 제목·그림 코드 금지,외부 캡션과 중복되는 전체 제목·코드를 제거해야 한다.,상단 전체 제목·코드만 삭제. 본체 유지.,1800,1004,02_부분수정/Part3/P3-F17.png,P3-F17.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\02_부분수정\Part3\P3-F17.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part3\P3-F17.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part3\P3-F17.png,09,대기,,,
3,P3-F21,쿠키 기반 세션 흐름,부분 수정,C,내부 전체 제목·그림 코드 금지,외부 캡션과 중복되는 전체 제목·코드를 제거해야 한다.,상단 전체 제목·코드만 삭제. 본체 유지.,1800,1004,02_부분수정/Part3/P3-F21.png,P3-F21.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\02_부분수정\Part3\P3-F21.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part3\P3-F21.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part3\P3-F21.png,09,대기,,,
3,P3-F26,웹서버·WAS 하드닝,부분 수정,C,내부 전체 제목·그림 코드 금지,동일 의미의 빨간 경고문이 중복되고 전체 제목이 외부 캡션과 중복된다.,상단 전체 제목·코드와 중복 빨간 경고문 1개를 삭제. 하드닝 본체는 유지.,1800,1004,02_부분수정/Part3/P3-F26.png,P3-F26.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\02_부분수정\Part3\P3-F26.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part3\P3-F26.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part3\P3-F26.png,09,대기,,,
